pref_idx,age_group,median,lwr_95CrI,upr_95CrI,census_mean,census_lwr95,census_upr95,overlap
16,30-39,0.004246425,0.00419141975,0.0043021715,0.004241728028598083,0.0041859759086436575,0.004298219494080472,TRUE
17,30-39,0.00649968,0.00643232475,0.006569460500000001,0.006495364419410079,0.006426363231281419,0.006565101592122304,TRUE
18,30-39,0.003797125,0.00374336525,0.00384978375,0.0037911948620972524,0.0037384950599191314,0.00384463468170273,TRUE
19,30-39,0.00253001,0.0024879355000000003,0.0025737927499999997,0.002520928148792024,0.002477995723475659,0.002564602485938858,TRUE
20,30-39,0.00737405,0.00730363,0.00744765175,0.007375466692962326,0.0073019473127738386,0.007449720745200193,TRUE
21,30-39,0.008223045,0.0081458065,0.00830223075,0.00822315231903261,0.008145535168946722,0.008301502876978024,TRUE
22,30-39,0.0250663,0.0249313875,0.0252013,0.025069132868267674,0.024934487621469936,0.025204486399793183,TRUE
23,30-39,0.07220455,0.071979585,0.0724307025,0.07220953810353684,0.07198634737172198,0.07243336681757567,TRUE
24,30-39,0.00858245,0.00850028525,0.008662799749999998,0.008577017878072253,0.008497754451235903,0.00865701418503328,TRUE
25,30-39,0.00870047,0.00861963975,0.008780226,0.00870086111815305,0.008621029794784447,0.008781425136953605,TRUE
26,30-39,0.0216223,0.021496695,0.021747402500000002,0.02162675666200928,0.021501503585677244,0.021752723156832052,TRUE
27,30-39,0.0897641,0.0895104,0.09001750750000001,0.08977877870377668,0.08953223387245463,0.0900259353155623,TRUE
28,30-39,0.04294615,0.0427688925,0.0431262,0.04294953446200206,0.04277480144844833,0.04312494909447544,TRUE
29,30-39,0.008315425000000001,0.00823763575,0.00839785425,0.008313220130000461,0.0082351805691233,0.008391992964415168,TRUE
30,30-39,0.003339295,0.0032889295,0.00338832275,0.003334450122426225,0.0032850384422907814,0.0033846025011520027,TRUE
31,30-39,0.00225539,0.0022155244999999997,0.0022951437500000004,0.002253830502473565,0.002213250871566569,0.002295152443545182,TRUE
32,30-39,0.001777175,0.00174210975,0.00181323,0.0017757334800299863,0.0017397470431680054,0.0018124629400631386,TRUE
33,30-39,0.00991507,0.009829886250000001,0.0100024,0.009911729663018273,0.009826551140574645,0.00999763907507377,TRUE
34,30-39,0.0204992,0.0203776,0.0206216125,0.020496832680018184,0.020374835182254775,0.020619545281376318,TRUE
35,30-39,0.006982905,0.006908076249999999,0.007056643500000001,0.006981420019977972,0.006909887467708044,0.007053687831955946,TRUE
36,30-39,0.002285285,0.0022433072500000002,0.00232795325,0.0022827531400472934,0.0022419121903684033,0.002324336356757237,TRUE
37,30-39,0.00329154,0.0032424079999999996,0.00334103075,0.003283204643772102,0.0032341757289512008,0.0033329743336079133,TRUE
38,30-39,0.0072777350000000005,0.00720438725,0.00735140775,0.007280351978793689,0.007207307111449183,0.007354131660036218,TRUE
39,30-39,0.0029691,0.0029228295,0.00301548225,0.00297068486864658,0.0029240585576588785,0.0030180524207233063,TRUE
40,30-39,0.041611,0.04144019,0.0417891,0.04160977577385525,0.04143767541559027,0.04178255974907936,TRUE
41,30-39,0.00287242,0.00282577925,0.00292194075,0.0028683880229999027,0.0028225756363246153,0.002914941803323879,TRUE
42,30-39,0.006208595,0.006143086,0.006273823,0.006205749820349657,0.006138303067663036,0.006273932989534489,TRUE
