pref_idx,age_group,median,lwr_95CrI,upr_95CrI,census_mean,census_lwr95,census_upr95,overlap
6,50-59,0.00542536,0.0053652547499999995,0.0054844925,0.00543312177278706,0.0053737832759490735,0.005493111879667189,TRUE
7,50-59,0.00867002,0.00859693925,0.0087445605,0.008680098846391952,0.008605132107361158,0.008755712917453237,TRUE
8,50-59,0.01265035,0.0125583975,0.0127387,0.012668252370409876,0.012577799927549342,0.012759346890762028,TRUE
9,50-59,0.0101737,0.010093992500000001,0.010259505,0.010191604916253235,0.010110407124772494,0.010273448048299655,TRUE
10,50-59,0.0103106,0.0102607,0.0103639025,0.008990494352002222,0.008914205083243481,0.009067430543833965,FALSE
11,50-59,0.06694665,0.066749495,0.0671486,0.06703548283650046,0.06683278876670996,0.06723874735295791,TRUE
12,50-59,0.0539152,0.05373939,0.054094305,0.05399355543475092,0.05381041309390922,0.05417728540547836,TRUE
13,50-59,0.157911,0.15762197500000003,0.15820302500000002,0.15814822500072884,0.1578522969708512,0.15844460343288636,TRUE
14,50-59,0.102572,0.102319975,0.102816025,0.10272376343403752,0.10247761127016472,0.10297043902395574,TRUE
15,50-59,0.0123787,0.0122888975,0.012467517499999999,0.012398156833760056,0.012308665162973844,0.012488290937898683,TRUE
16,50-59,0.0044807300000000005,0.004427679499999999,0.0045363602499999996,0.004485300800683213,0.004431390454329784,0.004539864005867756,TRUE
17,50-59,0.006655965,0.00658979725,0.00671967175,0.006662185081465958,0.0065964820278513305,0.00672853812578664,TRUE
18,50-59,0.003908785,0.00385789325,0.0039597105,0.003913898687592926,0.0038635464239049726,0.003964904562955282,TRUE
19,50-59,0.00286503,0.0028210685000000005,0.0029102215,0.002864384602325051,0.0028213338992444524,0.00290809029985344,TRUE
20,50-59,0.00799798,0.00792741475,0.008070193,0.008013520210863156,0.00794147819847048,0.00808621043352818,TRUE
21,50-59,0.00921541,0.009139705750000001,0.0092953225,0.00923229416576492,0.0091549908121351,0.009310244123887597,TRUE
22,50-59,0.02550835,0.025380794999999998,0.025634505000000002,0.02553971947791819,0.025411988460104822,0.02566807561459211,TRUE
23,50-59,0.06496684999999999,0.0647677975,0.0651674025,0.06504072011757302,0.06484085654344408,0.06524115676654213,TRUE
24,50-59,0.008769514999999999,0.00869484675,0.008844926749999999,0.008781277491867124,0.00870587702317286,0.00885732515928529,TRUE
25,50-59,0.00825219,0.008181158,0.008324268499999999,0.008259778744595946,0.008186642206820124,0.008333563168189442,TRUE
26,50-59,0.0242764,0.024151685000000003,0.024399717499999998,0.02431082765846891,0.02418613718803104,0.02443614486687748,TRUE
27,50-59,0.0980074,0.0977677975,0.09824890750000001,0.09814277164322695,0.09790156553664307,0.0983845072114813,TRUE
28,50-59,0.050563449999999996,0.05038629,0.0507458,0.050631337598842106,0.050453685215340764,0.05080958204207477,TRUE
29,50-59,0.0107897,0.010708492499999998,0.010872,0.010805879336748255,0.010722286448478337,0.010890116756254726,TRUE
30,50-59,0.00427537,0.00422340475,0.0043285730000000005,0.004280885638977444,0.004228220258731501,0.004334204147378991,TRUE
31,50-59,0.0022089650000000002,0.00217090825,0.00224575075,0.0022101531913288185,0.002172364605570632,0.002248597633508729,TRUE
32,50-59,0.00183873,0.001803606,0.0018729305,0.0018404224122703973,0.0018059613840429485,0.0018755397840534624,TRUE
33,50-59,0.00941655,0.0093416315,0.00949567675,0.009429506779826693,0.009351386402009833,0.009508273502301543,TRUE
34,50-59,0.019972450000000003,0.0198568975,0.0200866025,0.01998878460438292,0.01987550122842977,0.020102700412757375,TRUE
35,50-59,0.0074103,0.00734368875,0.007480551,0.007425312153270214,0.007355956341753177,0.007495316950045334,TRUE
36,50-59,0.0026262,0.002585359,0.00266780125,0.002624128191628925,0.002582931592477608,0.0026659801017746847,TRUE
37,50-59,0.003452955,0.00340530925,0.0035022305,0.003455164998362278,0.0034078644257723536,0.003503119787025104,TRUE
38,50-59,0.008041985000000001,0.007969419,0.0081150505,0.008052105287527417,0.007979890651982029,0.008124968082507893,TRUE
39,50-59,0.00342753,0.00338116525,0.00347501,0.0034302990600675325,0.0033831695951769803,0.003478082773792774,TRUE
40,50-59,0.040683,0.0405239975,0.040842805,0.040729892459104106,0.040569761816800234,0.040890628206657245,TRUE
41,50-59,0.00314262,0.00309737,0.00318869025,0.003146484385048197,0.0031013541392358036,0.003192269253631547,TRUE
42,50-59,0.0073523600000000005,0.0072841815,0.007422600499999999,0.007362375606000065,0.007293313561329564,0.007432086718849865,TRUE
43,50-59,0.009679885,0.009602748250000001,0.00975641825,0.00969377168266947,0.009614570152306086,0.00977361920951212,TRUE
44,50-59,0.005953665,0.00589017325,0.006019448,0.005956849880043284,0.005894718038703447,0.006019632641394231,TRUE
45,50-59,0.00564811,0.0055887185,0.0057079737499999995,0.005650741605173487,0.0055902264836952455,0.005711908049971743,TRUE
46,50-59,0.007362975,0.007290185750000001,0.00742790025,0.007368720707495966,0.007299628987965934,0.0074384614868453925,TRUE
47,50-59,0.01087905,0.010794595,0.010964007500000001,0.010897454585364766,0.010813510720396657,0.01098204286091567,TRUE
1,60-69,0.0568958,0.056692785,0.0570935125,0.05690935971053909,0.05670720849747307,0.057112187925928405,TRUE
2,60-69,0.00881126,0.00872819775,0.008897431999999999,0.0088101898384013,0.008728886270887196,0.008892243899409088,TRUE
3,60-69,0.005172255,0.00510935225,0.0052343304999999994,0.005170052712781169,0.005107745744546996,0.0052331157363085055,TRUE
4,60-69,0.0181928,0.0180786975,0.018313602499999998,0.018186366906889732,0.018069940205052586,0.01830352977627214,TRUE
5,60-69,0.005070555,0.0050091815,0.00513326,0.005070617148816459,0.005008912868226986,0.005133077636627619,TRUE
6,60-69,0.00655029,0.006479758,0.0066206927500000005,0.006549025113843777,0.006478900069700875,0.006619904106335046,TRUE
7,60-69,0.0102894,0.010202995,0.010375907500000002,0.010290586514707913,0.010202751891352413,0.010379169369645204,TRUE
8,60-69,0.01340555,0.0133073875,0.013507402499999998,0.013407692573873663,0.013307537325730682,0.013508591290943004,TRUE
9,60-69,0.0109873,0.0108997925,0.0110782,0.010986834333588817,0.010896096087645104,0.011078319747310784,TRUE
10,60-69,0.009357975000000001,0.009270112249999999,0.009440852250000001,0.00935628995569549,0.00927251583908304,0.009440813731410163,TRUE
11,60-69,0.0648001,0.0645782975,0.065018935,0.06481011188091915,0.06459526251523985,0.06502562617728878,TRUE
12,60-69,0.05175605,0.05156799,0.0519498075,0.051760586208446376,0.05156728953777807,0.05195456774829703,TRUE
13,60-69,0.133531,0.133237975,0.13383407500000002,0.13353420643061725,0.13323717882736236,0.1338317939603772,TRUE
14,60-69,0.0926374,0.0923887925,0.09288484250000001,0.09262880186907041,0.09237571714971755,0.09288250901467762,TRUE
15,60-69,0.01453345,0.014427497499999999,0.01463802,0.01453966703404793,0.014435413420363082,0.014644662387104799,TRUE
16,60-69,0.005070395,0.0050073784999999996,0.00513451275,0.005068628437537164,0.005006936271616718,0.005131076813717869,TRUE
17,60-69,0.00708847,0.00701378275,0.00716489325,0.007085977159253215,0.007013038321537201,0.007159669124903555,TRUE
18,60-69,0.00438511,0.004326958,0.00444213025,0.004383716272948236,0.004326350438699932,0.004441839363940487,TRUE
19,60-69,0.00317739,0.00312753,0.003226894,0.0031706023925787657,0.003121842750238639,0.0032201211451908544,TRUE
20,60-69,0.00828666,0.008208148500000002,0.008367591749999998,0.008291136194505508,0.008212254807863686,0.008370768867707924,TRUE
21,60-69,0.00970798,0.009627298000000001,0.009791932750000001,0.009707496367618848,0.009622172412003503,0.009793569445724862,TRUE
22,60-69,0.0270431,0.02689759,0.027183107500000005,0.02704468355824995,0.026903262383211984,0.02718682736612852,TRUE
23,60-69,0.061817949999999997,0.061609195,0.062032405,0.061811334142871405,0.061601187611167334,0.06202215018712629,TRUE
24,60-69,0.009110094999999999,0.00902487775,0.009195005749999999,0.009108496530295431,0.009025833980678705,0.009191909117620266,TRUE
25,60-69,0.008033795,0.007957388749999999,0.008114947749999999,0.008035387923988273,0.007957728599214165,0.008113798926083141,TRUE
26,60-69,0.02476455,0.0246299925,0.024896915000000002,0.02476959785473737,0.024634114414021236,0.02490580740441878,TRUE
27,60-69,0.0931123,0.0928591775,0.0933572275,0.09311921807054437,0.09286553173866448,0.09337352607936711,TRUE
28,60-69,0.05113495,0.050942395,0.05132792,0.051141699258330016,0.05094950137991491,0.051334582951530615,TRUE
29,60-69,0.01137385,0.0112847,0.0114666075,0.011374633033051189,0.01128231866714686,0.011467693974212519,TRUE
30,60-69,0.0047196700000000005,0.0046619487500000004,0.0047784085,0.004717223154485877,0.004657710893301938,0.004777492162845485,TRUE
31,60-69,0.00261794,0.0025707787499999997,0.00266265,0.002614757590016033,0.002570500393382682,0.0026597747462018054,TRUE
32,60-69,0.002022665,0.00198465575,0.0020602602500000003,0.002017348721716051,0.0019785092823719676,0.0020569490333991395,TRUE
33,60-69,0.009728875000000001,0.009641678,0.00981139025,0.009727184609283861,0.009641774632470675,0.009813343678505868,TRUE
34,60-69,0.020848600000000002,0.020721792499999996,0.02097011,0.020844279531666447,0.02071977648341161,0.02096951468641705,TRUE
35,60-69,0.00880369,0.008724239249999998,0.00888690325,0.00880641128697064,0.008725125083567403,0.008888447989640847,TRUE
36,60-69,0.003075965,0.00302451,0.00312502,0.0030703713441023375,0.0030223922465737775,0.003119109705046813,TRUE
37,60-69,0.003810205,0.00375793725,0.003864451,0.003808779842104279,0.0037553184390513596,0.0038629993803518813,TRUE
38,60-69,0.009347715,0.009262628750000002,0.0094311925,0.009345749785915231,0.009262022640620479,0.009430226606416629,TRUE
39,60-69,0.00396057,0.0039053787499999998,0.004014092,0.003959325285946851,0.0039048142332708414,0.004014594243797755,TRUE
40,60-69,0.0453072,0.0451267,0.045490307499999993,0.045302644071194276,0.04512121850354312,0.045484764375177816,TRUE
41,60-69,0.003705145,0.00365282675,0.00375941425,0.00370198604640618,0.0036492820203471586,0.0037554483708311204,TRUE
42,60-69,0.009251265000000002,0.009168357750000002,0.00933696275,0.009252479226916332,0.009169168926153352,0.009336539345394917,TRUE
